199.58.86.206 - - [19/Sep/2015:21:14:54 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)" "sanjeedhasjsu.com"
199.58.86.206 - - [19/Sep/2015:21:14:56 -0700] "GET / HTTP/1.1" 200 28776 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)" "sanjeedhasjsu.com"
38.99.82.219 - - [20/Sep/2015:06:59:40 -0700] "GET /js/easyResponsiveTabs.js HTTP/1.1" 200 8662 "http://www.sanjeedhasjsu.com/" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "www.sanjeedhasjsu.com"
38.99.82.219 - - [20/Sep/2015:06:59:40 -0700] "GET /js/jquery.lightbox.js HTTP/1.1" 200 7829 "http://www.sanjeedhasjsu.com/" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "www.sanjeedhasjsu.com"
38.99.82.219 - - [20/Sep/2015:06:59:45 -0700] "GET /js/jquery.lightbox.js HTTP/1.1" 200 7829 "http://www.sanjeedhasjsu.com/" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "www.sanjeedhasjsu.com"
38.99.82.219 - - [20/Sep/2015:06:59:52 -0700] "GET /js/templatemo_custom.js HTTP/1.1" 200 3781 "http://www.sanjeedhasjsu.com/" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "www.sanjeedhasjsu.com"
38.99.82.219 - - [20/Sep/2015:06:59:52 -0700] "GET /js/easyResponsiveTabs.js HTTP/1.1" 200 8662 "http://www.sanjeedhasjsu.com/" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "www.sanjeedhasjsu.com"
38.99.82.219 - - [20/Sep/2015:06:59:52 -0700] "GET /vendor/jquery.min.js HTTP/1.1" 404 89 "http://www.sanjeedhasjsu.com/" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "www.sanjeedhasjsu.com"
38.99.82.219 - - [20/Sep/2015:06:59:52 -0700] "GET /vendor/noframework.waypoints.min.js HTTP/1.1" 404 89 "http://www.sanjeedhasjsu.com/" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "www.sanjeedhasjsu.com"
38.99.82.219 - - [20/Sep/2015:06:59:52 -0700] "GET /css/base.css HTTP/1.1" 200 12255 "http://www.sanjeedhasjsu.com/" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "www.sanjeedhasjsu.com"
38.99.82.219 - - [20/Sep/2015:06:59:52 -0700] "GET /css/style.css HTTP/1.1" 200 3155 "http://www.sanjeedhasjsu.com/" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "www.sanjeedhasjsu.com"
38.99.82.219 - - [20/Sep/2015:06:59:56 -0700] "GET /vendor/webfont.js HTTP/1.1" 404 89 "http://www.sanjeedhasjsu.com/" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "www.sanjeedhasjsu.com"
